83.059000	294.69	1023.272	15.595E-3
143.399000	294.69	1023.287	15.520E-3
203.746000	294.69	1023.264	15.565E-3
264.087000	294.69	1023.282	15.615E-3
324.430000	294.69	1023.259	15.610E-3
384.771000	294.69	1023.231	15.645E-3
445.114000	294.69	1023.205	15.595E-3
505.457000	294.69	1023.203	15.585E-3
565.830000	294.69	1023.168	15.595E-3
626.170000	294.69	1023.202	15.560E-3
686.513000	294.69	1023.197	15.565E-3
746.856000	294.69	1023.155	15.585E-3
807.202000	294.69	1023.199	15.610E-3
867.764000	294.69	1023.151	15.645E-3
928.329000	294.69	1023.197	15.610E-3
988.669000	294.66	1023.118	15.620E-3
1049.011000	294.56	1023.133	15.645E-3
1109.589000	294.34	1023.102	15.640E-3
1169.928000	293.99	1023.196	15.610E-3
1230.267000	293.46	1023.135	15.615E-3
1290.613000	292.72	1023.113	15.420E-3
1350.953000	291.81	1023.135	15.435E-3
1411.293000	290.67	1023.111	15.475E-3
1471.637000	289.36	1023.107	15.460E-3
1531.981000	287.90	1023.116	15.440E-3
1592.324000	286.34	1023.083	15.295E-3
1652.669000	284.71	1023.053	15.245E-3
1713.013000	283.00	1023.029	15.250E-3
1773.359000	281.22	1023.057	14.920E-3
1833.701000	279.41	1022.988	15.100E-3
1894.049000	277.60	1023.019	15.070E-3
1954.392000	275.75	1022.981	14.910E-3
2014.734000	273.88	1022.947	15.035E-3
2075.075000	271.99	1022.950	14.970E-3
2135.419000	270.06	1022.930	14.945E-3
2195.760000	268.17	1022.882	14.945E-3
2256.103000	266.26	1022.858	14.920E-3
2316.450000	264.37	1022.878	14.885E-3
2376.793000	262.47	1022.832	14.885E-3
2437.135000	260.59	1022.798	14.790E-3
2497.480000	258.73	1022.824	14.685E-3
2557.822000	256.88	1022.805	14.585E-3
2618.165000	255.03	1022.761	14.560E-3
2678.510000	253.17	1022.711	14.520E-3
2738.857000	251.36	1022.783	14.745E-3
2799.203000	249.57	1022.665	14.735E-3
2859.546000	247.81	1022.701	14.710E-3
2920.105000	246.02	1022.646	14.675E-3
2980.667000	244.24	1022.602	14.670E-3
3041.011000	242.50	1022.604	14.635E-3
3101.355000	240.77	1022.652	14.620E-3
3161.701000	239.06	1022.579	14.600E-3
